model,SKU,Micro_WAPE,MAE,RMSE
XGBoost,SKU024,18.445878176345037,16.89847395155165,19.862486411088476
XGBoost,SKU025,26.07910908322999,4.831879377365112,5.960271121867102
XGBoost,SKU026,12.152242075216991,19.38788954416911,24.421943919710284
XGBoost,SKU027,10.099226412456911,17.090135362413193,21.815147337317857
XGBoost,SKU028,16.16426126240675,6.366922908359104,8.384232031839018
XGBoost,SKU029,11.388339484971558,12.625239690144857,16.154518993577305
XGBoost,SKU030,18.63497415658105,6.325538449817234,7.456782791544245
XGBoost,SKU031,12.828325139732424,16.904881795247395,21.940533795605333
XGBoost,SKU032,21.09651396566315,14.055552429623074,16.701711196508043
XGBoost,SKU033,13.784433824579626,17.697681427001953,22.6360796591836
XGBoost,SKU034,15.595957728280126,22.024958080715603,26.588614993172538
XGBoost,SKU035,13.070696557474415,19.557029724121094,25.103170991691897
XGBoost,SKU036,22.68439674613792,7.627628405888875,8.912156287741013
XGBoost,SKU037,9.514711431610797,17.045869827270508,20.906326033975397
XGBoost,SKU038,15.58029934531366,8.735787285698784,10.837339396202989
XGBoost,SKU039,25.404575577757377,5.797183010313246,7.117562004272457
XGBoost,SKU040,15.530514489458595,16.943359904819065,20.023145499684624
XGBoost,SKU041,23.199504189731442,17.976393593682182,20.984014475765065
XGBoost,SKU042,9.802615133347029,16.128024843004013,20.114558735281836
XGBoost,SKU043,12.180825798422875,19.25078010559082,23.327992872427714
XGBoost,SKU044,17.646574838264286,12.048689153459337,14.634690238262612
XGBoost,SKU045,11.436729609169538,20.08257950676812,24.24299247554224
XGBoost,SKU046,17.070558595969928,11.212037722269693,13.876615019910812
XGBoost,SKU047,15.058676191138362,15.782329241434732,19.00364337975506
XGBoost,SKU048,17.29291407682603,10.294087462955051,12.812774234185826
XGBoost,SKU049,8.165981571950557,14.518434736463758,17.40329324240365
XGBoost,SKU050,23.44979504469536,10.60126150978936,12.311631553533893
Random Forest,SKU001,16.87785470879371,17.29042449056422,21.49202672497828
Random Forest,SKU002,17.562795989427773,12.847673121710567,16.438809211369954
Random Forest,SKU003,18.031709152557536,7.500690126654143,9.379489560221586
Random Forest,SKU004,23.203357963310598,7.354175398927053,8.783505721439358
Random Forest,SKU005,17.21571851324289,19.831551298449522,23.951035321857937
Random Forest,SKU006,21.769288314003767,10.080389894290079,12.53673846878822
Random Forest,SKU007,11.539939151191138,20.049041505868047,24.810697836770093
Random Forest,SKU008,17.908600913811647,20.38098276219064,24.001433923082264
Random Forest,SKU009,18.932162379615804,14.238563789669387,16.74563171459727
Random Forest,SKU010,18.045692699576747,21.323993539999858,26.606379563711137
Random Forest,SKU011,25.49912535626291,4.763378278357446,5.768546950191341
Random Forest,SKU012,11.692633960424814,21.002893751413072,25.566622471110175
Random Forest,SKU013,16.57571037220345,16.545782006253635,20.36902466362059
Random Forest,SKU014,16.933143979691497,25.326809377402462,31.348498616338098
Random Forest,SKU015,24.330008953421263,6.6873732942806505,8.077439601954408
Random Forest,SKU016,18.763698071906393,18.565636814480715,22.070147646716997
Random Forest,SKU017,20.469828426607776,20.014943350460936,23.60569664923793
